"","Mau_duration","Community","log","rFq_morph","rFq_action","SigID","Gesture_actionID","MorphID","GoalID"
"2200",1.57,"Sonso",0.451075619360217,0.0141276194961149,0.0259006357428773,"ID_97","G_action_9",NA,"Goal_8"
"2201",0.72,"Sonso",-0.328504066972036,0.0072992700729927,0.0242524134683306,"ID_97","G_action_44","Morph_90","Goal_21"
"2202",0.92,"Sonso",-0.083381608939051,0.00470920649870497,0.00847657169766894,"ID_97","G_action_45","Morph_94","Goal_21"
"2203",0.8,"Sonso",-0.22314355131421,0.0383800329644455,0.076760065928891,"ID_97","G_action_4","Morph_6","Goal_8"
"2204",0.64,"Sonso",-0.446287102628419,0.00965387332234519,0.0348481280904168,"ID_97","G_action_5","Morph_10","Goal_14"
"2205",0.68,"Sonso",-0.385662480811985,0.00470920649870497,0.0355545090652225,"ID_97","G_action_8","Morph_98","Goal_8"
"2206",3.08,"Sonso",1.12492959698548,0.00470920649870497,0.0200141276194961,"ID_97","G_action_33","Morph_103","Goal_8"
"2207",0.64,"Sonso",-0.446287102628419,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2208",0.6,"Sonso",-0.510825623765991,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2209",1,"Sonso",0,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2210",0.6,"Sonso",-0.510825623765991,0.00918295267247469,0.0200141276194961,"ID_97","G_action_33","Morph_59","Goal_8"
"2211",4.6,"Sonso",1.52605630349505,0.00470920649870497,0.0200141276194961,"ID_97","G_action_33","Morph_103","Goal_8"
"2212",0.44,"Sonso",-0.82098055206983,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2213",0.64,"Sonso",-0.446287102628419,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2214",2.8,"Sonso",1.02961941718116,0.00918295267247469,0.0200141276194961,"ID_97","G_action_33","Morph_59","Goal_8"
"2215",1.32,"Sonso",0.27763173659828,0.00518012714857546,0.0259006357428773,"ID_97","G_action_9","Morph_57","Goal_8"
"2216",0.32,"Sonso",-1.13943428318836,0.00188368259948199,0.0145985401459854,"ID_97","G_action_14","Morph_24","Goal_8"
"2217",0.56,"Sonso",-0.579818495252942,0.00306098422415823,0.0473275253119849,"ID_97","G_action_11","Morph_118","Goal_8"
"2218",0.76,"Sonso",-0.27443684570176,0.00188368259948199,0.0145985401459854,"ID_97","G_action_14","Morph_24","Goal_8"
"2219",0.68,"Sonso",-0.385662480811985,0.00588650812338121,0.00588650812338121,"ID_97","G_action_41","Morph_73","Goal_8"
"2220",0.48,"Sonso",-0.7339691750802,0.0447374617376972,0.0574523192842006,"ID_97","G_action_16","Morph_45","Goal_8"
"2221",0.88,"Sonso",-0.127833371509885,0.0454438427125029,0.0503885095361432,"ID_97","G_action_10","Morph_15","Goal_8"
"2222",0.52,"Sonso",-0.653926467406664,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2223",0.303,"Sonso",-1.19402247347277,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2224",0.41,"Sonso",-0.891598119283784,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2225",0.32,"Sonso",-1.13943428318836,0.0141276194961149,0.000235460324935248,"ID_97","G_action_70",NA,"Goal_8"
"2226",0.72,"Sonso",-0.328504066972036,0.0447374617376972,0.0574523192842006,"ID_97","G_action_16","Morph_45","Goal_21"
"2227",0.8,"Sonso",-0.22314355131421,0.00329644454909348,0.0503885095361432,"ID_97","G_action_10","Morph_108","Goal_8"
"2228",0.56,"Sonso",-0.579818495252942,0.00470920649870497,0.0355545090652225,"ID_97","G_action_8","Morph_98","Goal_8"
"2229",0.56,"Sonso",-0.579818495252942,0.00847657169766894,0.0355545090652225,"ID_97","G_action_8","Morph_12","Goal_8"
"2230",0.74,"Sonso",-0.301105092783922,0.00188368259948199,0.0145985401459854,"ID_97","G_action_14","Morph_24","Goal_8"
"2231",1.56,"Sonso",0.444685821261446,0.00470920649870497,0.0355545090652225,"ID_97","G_action_8","Morph_98","Goal_8"
"2232",0.303,"Sonso",-1.19402247347277,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2233",0.44,"Sonso",-0.82098055206983,0.00470920649870497,0.0355545090652225,"ID_97","G_action_8","Morph_98","Goal_8"
"2234",0.88,"Sonso",-0.127833371509885,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2235",0.72,"Sonso",-0.328504066972036,0.0447374617376972,0.0574523192842006,"ID_97","G_action_16","Morph_45","Goal_8"
"2236",0.96,"Sonso",-0.0408219945202552,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2237",0.56,"Sonso",-0.579818495252942,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2238",1.04,"Sonso",0.0392207131532813,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2239",0.44,"Sonso",-0.82098055206983,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_21"
"2240",0.68,"Sonso",-0.385662480811985,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2241",0.68,"Sonso",-0.385662480811985,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_41","Goal_8"
"2242",0.8,"Sonso",-0.22314355131421,0.0447374617376972,0.0574523192842006,"ID_97","G_action_16","Morph_45","Goal_8"
"2243",0.76,"Sonso",-0.27443684570176,0.00117730162467624,0.0145985401459854,"ID_97","G_action_14","Morph_56","Goal_8"
"2244",0.64,"Sonso",-0.446287102628419,0.00211914292441724,0.0145985401459854,"ID_97","G_action_14","Morph_119","Goal_8"
"2245",1.12,"Sonso",0.113328685307003,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2246",1.04,"Sonso",0.0392207131532813,0.0157758417706616,0.0242524134683306,"ID_97","G_action_44","Morph_84","Goal_8"
"2247",0.303,"Sonso",-1.19402247347277,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2248",3.56,"Sonso",1.26976054486394,0.0762891452790205,0.107840828820344,"ID_97","G_action_19","Morph_32","Goal_8"
"2249",2.48,"Sonso",0.908258560176891,0.00235460324935248,0.107840828820344,"ID_97","G_action_19","Morph_122","Goal_8"
"2250",2.84,"Sonso",1.04380405217311,0.00918295267247469,0.0200141276194961,"ID_97","G_action_33","Morph_59","Goal_8"
"2251",1,"Sonso",0,0.00635742877325171,0.03319990581587,"ID_97","G_action_32","Morph_55","Goal_8"
"2252",0.76,"Sonso",-0.27443684570176,0.00635742877325171,0.03319990581587,"ID_97","G_action_32","Morph_55","Goal_8"
"2253",2.04,"Sonso",0.712949807856125,0.0068283494231222,0.0068283494231222,"ID_97","G_action_36","Morph_62","Goal_8"
"2254",2.36,"Sonso",0.858661619037519,0.00518012714857546,0.0164822227454674,"ID_97","G_action_6","Morph_9","Goal_8"
"2255",0.8,"Sonso",-0.22314355131421,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2256",2.16,"Sonso",0.770108221696074,0.0068283494231222,0.0068283494231222,"ID_97","G_action_36","Morph_62","Goal_8"
"2257",1.76,"Sonso",0.56531380905006,0.0762891452790205,0.107840828820344,"ID_97","G_action_19","Morph_32","Goal_8"
"2258",1.736,"Sonso",0.551583616238158,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2259",1.84,"Sonso",0.609765571620894,0.0223687308688486,0.0579232399340711,"ID_97","G_action_1","Morph_1","Goal_1"
"2260",4,"Sonso",1.38629436111989,0.00918295267247469,0.0200141276194961,"ID_97","G_action_33","Morph_59","Goal_1"
"2261",1.76,"Sonso",0.56531380905006,0.0141276194961149,0.0473275253119849,"ID_97","G_action_11",NA,"Goal_6"
"2262",0.356,"Sonso",-1.03282454813011,0.00518012714857546,0.0259006357428773,"ID_97","G_action_9","Morph_57","Goal_8"
"2263",0.409,"Sonso",-0.894040122939335,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2264",1.44,"Sonso",0.364643113587909,0.00988933364728043,0.03319990581587,"ID_97","G_action_32","Morph_78","Goal_8"
"2265",1.48,"Sonso",0.392042087776024,0.0190722863197551,0.0579232399340711,"ID_97","G_action_1","Morph_2","Goal_1"
"2266",0.68,"Sonso",-0.385662480811985,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2267",0.68,"Sonso",-0.385662480811985,0.0362608900400283,0.076760065928891,"ID_97","G_action_4","Morph_51","Goal_20"
"2268",0.48,"Sonso",-0.7339691750802,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2269",0.76,"Sonso",-0.27443684570176,0.00847657169766894,0.0110666352719567,"ID_97","G_action_7","Morph_11","Goal_5"
"2270",3.04,"Sonso",1.11185751541813,0.00612196844831646,0.0164822227454674,"ID_97","G_action_6","Morph_75","Goal_10"
"2271",1.16,"Sonso",0.148420005118273,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2272",1.6,"Sonso",0.470003629245736,0.0454438427125029,0.0503885095361432,"ID_97","G_action_10","Morph_15","Goal_8"
"2273",0.44,"Sonso",-0.82098055206983,0.00164822227454674,0.0110666352719567,"ID_97","G_action_7","Morph_127","Goal_5"
"2274",0.96,"Sonso",-0.0408219945202552,0.00259006357428773,0.00282552389922298,"ID_97","G_action_65","Morph_120","Goal_8"
"2275",0.409,"Sonso",-0.894040122939335,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2276",1.2,"Sonso",0.182321556793955,0.0082411113727337,0.00965387332234519,"ID_97","G_action_47","Morph_69","Goal_8"
"2277",0.56,"Sonso",-0.579818495252942,0.0447374617376972,0.000941841299740994,"ID_97","G_action_71","Morph_45","Goal_8"
"2278",0.8,"Sonso",-0.22314355131421,0.00329644454909348,0.0503885095361432,"ID_97","G_action_10","Morph_108","Goal_8"
"2279",1.24,"Sonso",0.215111379616945,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_9","Goal_6"
"2280",0.52,"Sonso",-0.653926467406664,0.00847657169766894,0.0355545090652225,"ID_97","G_action_8","Morph_12","Goal_8"
"2281",1,"Sonso",0,0.00753473039792795,0.00588650812338121,"ID_97","G_action_40","Morph_106","Goal_8"
"2282",0.598,"Sonso",-0.514164525031505,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2283",2.2,"Sonso",0.78845736036427,0.00965387332234519,0.0473275253119849,"ID_97","G_action_11","Morph_33","Goal_6"
"2284",1.08,"Sonso",0.0769610411361284,0.0383800329644455,0.076760065928891,"ID_97","G_action_4","Morph_6","Goal_20"
"2285",1.36,"Sonso",0.307484699747961,0.00753473039792795,0.00965387332234519,"ID_97","G_action_47","Morph_106","Goal_8"
"2286",0.72,"Sonso",-0.328504066972036,0.0214268895691076,0.03319990581587,"ID_97","G_action_32","Morph_58","Goal_8"
"2287",0.6,"Sonso",-0.510825623765991,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2288",1.4,"Sonso",0.336472236621213,0.00753473039792795,0.00965387332234519,"ID_97","G_action_47","Morph_106","Goal_8"
"2289",0.36,"Sonso",-1.02165124753198,0.00518012714857546,0.03319990581587,"ID_97","G_action_32","Morph_61","Goal_8"
"2290",1.48,"Sonso",0.392042087776024,0.0068283494231222,0.0068283494231222,"ID_97","G_action_36","Morph_62","Goal_8"
"2291",0.52,"Sonso",-0.653926467406664,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2292",1.32,"Sonso",0.27763173659828,0.00988933364728043,0.03319990581587,"ID_97","G_action_32","Morph_78","Goal_8"
"2293",0.329,"Sonso",-1.11169752821677,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2294",0.48,"Sonso",-0.7339691750802,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2295",0.48,"Sonso",-0.7339691750802,0.00753473039792795,0.00965387332234519,"ID_97","G_action_47","Morph_106","Goal_8"
"2296",0.838,"Sonso",-0.176737178500054,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2297",2.48,"Sonso",0.908258560176891,0.00753473039792795,0.0164822227454674,"ID_97","G_action_6","Morph_19","Goal_8"
"2298",0.96,"Sonso",-0.0408219945202552,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2299",1.36,"Sonso",0.307484699747961,0.00753473039792795,0.00965387332234519,"ID_97","G_action_47","Morph_106","Goal_8"
"2300",2.92,"Sonso",1.07158361628019,0.00965387332234519,0.0473275253119849,"ID_97","G_action_11","Morph_33","Goal_6"
"2301",0.72,"Sonso",-0.328504066972036,0.0454438427125029,0.0503885095361432,"ID_97","G_action_10","Morph_15","Goal_8"
"2302",1.16,"Sonso",0.148420005118273,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2303",1.36,"Sonso",0.307484699747961,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_41","Goal_8"
"2304",0.8,"Sonso",-0.22314355131421,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2305",1.2,"Sonso",0.182321556793955,0.0157758417706616,0.0242524134683306,"ID_97","G_action_44","Morph_84","Goal_8"
"2306",0.316,"Sonso",-1.15201306539522,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2307",1.56,"Sonso",0.444685821261446,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_41","Goal_8"
"2308",0.4,"Sonso",-0.916290731874155,0.0362608900400283,0.076760065928891,"ID_97","G_action_4","Morph_51","Goal_6"
"2309",0.512,"Sonso",-0.669430653942629,0.00565104779844596,0.0259006357428773,"ID_97","G_action_9","Morph_89","Goal_8"
"2310",0.48,"Sonso",-0.7339691750802,0.00847657169766894,0.0110666352719567,"ID_97","G_action_7","Morph_11","Goal_4"
"2311",1.56,"Sonso",0.444685821261446,0.00965387332234519,0.0473275253119849,"ID_97","G_action_11","Morph_33","Goal_6"
"2312",1.12,"Sonso",0.113328685307003,0.0383800329644455,0.076760065928891,"ID_97","G_action_4","Morph_6","Goal_8"
"2313",0.88,"Sonso",-0.127833371509885,0.0447374617376972,0.0574523192842006,"ID_97","G_action_16","Morph_45","Goal_21"
"2314",1,"Sonso",0,0.0454438427125029,0.0503885095361432,"ID_97","G_action_10","Morph_15","Goal_8"
"2315",0.36,"Sonso",-1.02165124753198,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2316",1.36,"Sonso",0.307484699747961,0.0383800329644455,0.076760065928891,"ID_97","G_action_4","Morph_6","Goal_8"
"2317",2.12,"Sonso",0.751416088683921,0.0317871438662585,0.0270779373675536,"ID_97","G_action_20","Morph_30","Goal_8"
"2318",0.8,"Sonso",-0.22314355131421,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2319",0.56,"Sonso",-0.579818495252942,0.00800565104779845,0.0355545090652225,"ID_97","G_action_8","Morph_99","Goal_8"
"2320",0.76,"Sonso",-0.27443684570176,0.0383800329644455,0.076760065928891,"ID_97","G_action_4","Morph_6","Goal_8"
"2321",1.72,"Sonso",0.542324290825362,0.00518012714857546,0.00518012714857546,"ID_97","G_action_63","Morph_117","Goal_8"
"2322",1.24,"Sonso",0.215111379616945,0.00141276194961149,0.00141276194961149,"ID_97","G_action_72","Morph_128","Goal_21"
"2323",0.56,"Sonso",-0.579818495252942,0.0362608900400283,0.076760065928891,"ID_97","G_action_4","Morph_51","Goal_10"
"2324",1.199,"Sonso",0.181487876045377,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_9","Goal_8"
"2325",0.88,"Sonso",-0.127833371509885,0.00211914292441724,0.0145985401459854,"ID_97","G_action_14","Morph_119","Goal_8"
"2326",1.4,"Sonso",0.336472236621213,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2327",0.68,"Sonso",-0.385662480811985,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_10"
"2328",0.52,"Sonso",-0.653926467406664,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2329",0.6,"Sonso",-0.510825623765991,0.00141276194961149,0.0447374617376972,"ID_97","G_action_25","Morph_129","Goal_8"
"2330",2.88,"Sonso",1.05779029414785,0.0141276194961149,0.107840828820344,"ID_97","G_action_19",NA,"Goal_8"
"2331",1.44,"Sonso",0.364643113587909,0.0762891452790205,0.107840828820344,"ID_97","G_action_19","Morph_32","Goal_8"
"2332",3.2,"Sonso",1.16315080980568,0.0242524134683306,0.107840828820344,"ID_97","G_action_19","Morph_49","Goal_8"
"2333",1.4,"Sonso",0.336472236621213,0.00588650812338121,0.00588650812338121,"ID_97","G_action_41","Morph_73","Goal_8"
"2334",0.8,"Sonso",-0.22314355131421,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_41","Goal_8"
"2335",1.24,"Sonso",0.215111379616945,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_41","Goal_8"
"2336",0.56,"Sonso",-0.579818495252942,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2337",0.96,"Sonso",-0.0408219945202552,0.0447374617376972,0.000941841299740994,"ID_97","G_action_23","Morph_45","Goal_8"
"2338",2.04,"Sonso",0.712949807856125,0.0242524134683306,0.107840828820344,"ID_97","G_action_19","Morph_49","Goal_8"
"2339",0.6,"Sonso",-0.510825623765991,0.0447374617376972,0.000941841299740994,"ID_97","G_action_23","Morph_45","Goal_8"
"2340",0.64,"Sonso",-0.446287102628419,0.0242524134683306,0.107840828820344,"ID_97","G_action_19","Morph_49","Goal_8"
"2341",0.6,"Sonso",-0.510825623765991,0.0762891452790205,0.107840828820344,"ID_97","G_action_19","Morph_32","Goal_8"
"2342",0.96,"Sonso",-0.0408219945202552,0.0447374617376972,0.0574523192842006,"ID_97","G_action_16","Morph_45","Goal_8"
"2343",0.84,"Sonso",-0.174353387144778,0.00988933364728043,0.03319990581587,"ID_97","G_action_32","Morph_78","Goal_8"
"2344",2.32,"Sonso",0.841567185678219,0.0072992700729927,0.0242524134683306,"ID_97","G_action_44","Morph_90","Goal_8"
"2345",0.56,"Sonso",-0.579818495252942,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2346",0.92,"Sonso",-0.083381608939051,0.0124793972215682,0.0574523192842006,"ID_97","G_action_16","Morph_48","Goal_10"
"2347",0.96,"Sonso",-0.0408219945202552,0.0124793972215682,0.0574523192842006,"ID_97","G_action_16","Morph_48","Goal_10"
"2348",1,"Sonso",0,0.00470920649870497,0.00847657169766894,"ID_97","G_action_45","Morph_94","Goal_8"
"2349",0.88,"Sonso",-0.127833371509885,0.00470920649870497,0.00847657169766894,"ID_97","G_action_45","Morph_94","Goal_8"
"2350",0.72,"Sonso",-0.328504066972036,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2351",0.68,"Sonso",-0.385662480811985,0.0447374617376972,0.0574523192842006,"ID_97","G_action_16","Morph_45","Goal_8"
"2352",0.72,"Sonso",-0.328504066972036,0.0077701907228632,0.0077701907228632,"ID_97","G_action_60","Morph_105","Goal_10"
"2353",0.72,"Sonso",-0.328504066972036,0.00541558747351071,0.0574523192842006,"ID_97","G_action_16","Morph_39","Goal_10"
"2354",0.52,"Sonso",-0.653926467406664,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2355",0.8,"Sonso",-0.22314355131421,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2356",0.48,"Sonso",-0.7339691750802,0.0077701907228632,0.0077701907228632,"ID_97","G_action_60","Morph_105","Goal_10"
"2357",0.88,"Sonso",-0.127833371509885,0.00635742877325171,0.00847657169766894,"ID_97","G_action_45","Morph_29","Goal_8"
"2358",1,"Sonso",0,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2359",1.28,"Sonso",0.246860077931526,0.0454438427125029,0.0503885095361432,"ID_97","G_action_10","Morph_15","Goal_8"
"2360",0.52,"Sonso",-0.653926467406664,0.0214268895691076,0.00965387332234519,"ID_97","G_action_34","Morph_58","Goal_8"
"2361",2.92,"Sonso",1.07158361628019,0.00470920649870497,0.0200141276194961,"ID_97","G_action_33","Morph_103","Goal_8"
"2362",0.4,"Sonso",-0.916290731874155,0.00117730162467624,0.0145985401459854,"ID_97","G_action_14","Morph_56","Goal_8"
"2363",0.2,"Sonso",-1.6094379124341,0.00117730162467624,0.0145985401459854,"ID_97","G_action_14","Morph_56","Goal_8"
"2364",2.24,"Sonso",0.806475865866949,0.00918295267247469,0.0200141276194961,"ID_97","G_action_33","Morph_59","Goal_8"
"2365",2.88,"Sonso",1.05779029414785,0.00518012714857546,0.00518012714857546,"ID_97","G_action_63","Morph_117","Goal_8"
"2366",0.356,"Sonso",-1.03282454813011,0.00235460324935248,0.00235460324935248,"ID_97","G_action_59","Morph_104","Goal_8"
"2367",3.6,"Sonso",1.28093384546206,0.00800565104779845,0.00800565104779845,"ID_97","G_action_68","Morph_125","Goal_8"
"2368",0.72,"Sonso",-0.328504066972036,0.0214268895691076,0.03319990581587,"ID_97","G_action_32","Morph_58","Goal_8"
"2369",1.52,"Sonso",0.418710334858185,0.0068283494231222,0.0068283494231222,"ID_97","G_action_36","Morph_62","Goal_8"
"2370",1,"Sonso",0,0.00753473039792795,0.000235460324935248,"ID_97","G_action_73","Morph_106","Goal_8"
"2371",0.356,"Sonso",-1.03282454813011,0.00235460324935248,0.00235460324935248,"ID_97","G_action_59","Morph_104","Goal_8"
"2372",1.04,"Sonso",0.0392207131532813,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2373",0.356,"Sonso",-1.03282454813011,0.00235460324935248,0.00235460324935248,"ID_97","G_action_59","Morph_104","Goal_8"
"2374",2,"Sonso",0.693147180559945,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2375",2.24,"Sonso",0.806475865866949,0.00753473039792795,0.00965387332234519,"ID_97","G_action_47","Morph_106","Goal_8"
"2376",0.88,"Sonso",-0.127833371509885,0.0355545090652225,0.0447374617376972,"ID_97","G_action_25","Morph_43","Goal_8"
"2377",0.2,"Sonso",-1.6094379124341,0.00117730162467624,0.0145985401459854,"ID_97","G_action_14","Morph_56","Goal_8"
"2378",0.8,"Sonso",-0.22314355131421,0.0214268895691076,0.03319990581587,"ID_97","G_action_32","Morph_58","Goal_8"
"2379",1.36,"Sonso",0.307484699747961,0.00282552389922298,0.00282552389922298,"ID_97","G_action_62","Morph_116","Goal_8"
"2380",1.04,"Sonso",0.0392207131532813,0.0362608900400283,0.076760065928891,"ID_97","G_action_4","Morph_51","Goal_8"
"2381",3.28,"Sonso",1.18784342239605,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_10"
"2382",0.8,"Sonso",-0.22314355131421,0.0383800329644455,0.076760065928891,"ID_97","G_action_4","Morph_6","Goal_10"
"2383",3.56,"Sonso",1.26976054486394,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2384",1.16,"Sonso",0.148420005118273,0.0082411113727337,0.00965387332234519,"ID_97","G_action_47","Morph_69","Goal_8"
"2385",3.24,"Sonso",1.17557332980424,0.0242524134683306,0.107840828820344,"ID_97","G_action_19","Morph_49","Goal_21"
"2386",0.96,"Sonso",-0.0408219945202552,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2387",0.28,"Sonso",-1.27296567581289,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_21"
"2388",0.36,"Sonso",-1.02165124753198,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_21"
"2389",0.88,"Sonso",-0.127833371509885,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2390",0.48,"Sonso",-0.7339691750802,0.0214268895691076,0.03319990581587,"ID_97","G_action_32","Morph_58","Goal_8"
"2391",1.04,"Sonso",0.0392207131532813,0.0454438427125029,0.0503885095361432,"ID_97","G_action_10","Morph_15","Goal_8"
"2392",1.52,"Sonso",0.418710334858185,0.0068283494231222,0.0068283494231222,"ID_97","G_action_36","Morph_62","Goal_8"
"2393",0.64,"Sonso",-0.446287102628419,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2394",3.56,"Sonso",1.26976054486394,0.00635742877325171,0.00635742877325171,"ID_97","G_action_54","Morph_100","Goal_8"
"2395",1.92,"Sonso",0.65232518603969,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_8"
"2396",0.56,"Sonso",-0.579818495252942,0.0463856840122439,0.0463856840122439,"ID_97","G_action_51","Morph_95","Goal_21"
"2397",2.28,"Sonso",0.824175442966349,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_41","Goal_8"
"2398",1.04,"Sonso",0.0392207131532813,0.00518012714857546,0.0348481280904168,"ID_97","G_action_5","Morph_41","Goal_8"
"2399",1.8,"Sonso",0.587786664902119,0.00259006357428773,0.00259006357428773,"ID_97","G_action_29","Morph_50","Goal_8"
"2400",0.76,"Sonso",-0.27443684570176,0.0214268895691076,0.03319990581587,"ID_98","G_action_32","Morph_58","Goal_8"
"2401",11.52,"Sonso",2.44408465526775,0.0762891452790205,0.107840828820344,"ID_98","G_action_19","Morph_32","Goal_8"
"2402",2.6,"Sonso",0.955511445027436,0.00918295267247469,0.0200141276194961,"ID_98","G_action_33","Morph_59","Goal_8"
"2403",0.36,"Sonso",-1.02165124753198,0.0214268895691076,0.03319990581587,"ID_98","G_action_32","Morph_58","Goal_10"
"2404",0.4,"Sonso",-0.916290731874155,0.00988933364728043,0.03319990581587,"ID_98","G_action_32","Morph_78","Goal_10"
"2405",2.04,"Sonso",0.712949807856125,0.0317871438662585,0.0270779373675536,"ID_98","G_action_20","Morph_30","Goal_8"
"2406",1.6,"Sonso",0.470003629245736,0.0454438427125029,0.0503885095361432,"ID_98","G_action_10","Morph_15","Goal_8"
"2407",1.84,"Sonso",0.609765571620894,0.0454438427125029,0.0503885095361432,"ID_98","G_action_10","Morph_15","Goal_8"
"2408",3.04,"Sonso",1.11185751541813,0.00918295267247469,0.0200141276194961,"ID_98","G_action_33","Morph_59","Goal_8"
"2409",1.56,"Sonso",0.444685821261446,0.0068283494231222,0.0068283494231222,"ID_98","G_action_36","Morph_62","Goal_8"
"2410",0.6,"Sonso",-0.510825623765991,0.0463856840122439,0.0463856840122439,"ID_98","G_action_51","Morph_95","Goal_21"
"2411",2.52,"Sonso",0.924258901523332,0.0762891452790205,0.107840828820344,"ID_98","G_action_19","Morph_32","Goal_8"
"2412",0.44,"Sonso",-0.82098055206983,0.00847657169766894,0.0355545090652225,"ID_98","G_action_8","Morph_12","Goal_8"
"2413",1.24,"Sonso",0.215111379616945,0.00635742877325171,0.03319990581587,"ID_98","G_action_32","Morph_55","Goal_8"
